time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,vx_num_ms,vy_num_ms,vz_num_ms,v_num_ms,vx_ana_ms,vy_ana_ms,vz_ana_ms,v_ana_ms,v_error_norm_ms,v_error_rel,energy_error_Jkg,energy_error_rel,|h|_error_m2s,|h|_error_rel
67440.0,6813890.036956006,273839.1508446681,345499.02243954537,6828137.000000097,6813890.03695559,273839.15084773564,345499.02244338405,6828137.0,4.931309335426115e-06,7.222042169666653e-13,-493.3057188115004,4735.933619573199,5975.261137254667,7640.429532402074,-493.3057188170151,4735.933619573017,5975.261137254453,7640.42953240215,5.521831408417049e-09,7.227121701731063e-13,2.5331974029541016e-07,8.678875944202792e-15,0.0002365112304687,4.533480653503512e-15
67450.0,6808530.51135332,321180.35554561985,405228.75755899725,6828137.000000097,6808530.511352848,321180.35554869723,405228.75756284874,6828137.0,4.952490294648605e-06,7.253062284263782e-13,-578.5882174694497,4732.2085290083305,5970.561242646131,7640.429532402074,-578.5882174749838,4732.208529008108,5970.561242645867,7640.429532402149,5.544922156968557e-09,7.257343495484389e-13,2.5331974029541016e-07,8.678875944202792e-15,0.0002288818359375,4.3872393421001725e-15
67460.0,6802318.514084137,368481.34640711214,464907.75544026063,6828137.000000097,6802318.514083609,368481.346410199,464907.7554441243,6828137.000000001,4.973469219840352e-06,7.28378651430156e-13,-663.7982731734986,4727.890935599535,5965.113795495389,7640.429532402074,-663.7982731790516,4727.890935599272,5965.113795495076,7640.42953240215,5.568047614025431e-09,7.287610716664562e-13,2.5331974029541016e-07,8.678875944202792e-15,0.0002212524414062,4.240998030696834e-15
67470.0,6795254.822930337,415736.20104186336,524528.543890225,6828137.000000097,6795254.82292975,415736.2010449593,524528.5438941002,6828136.999999999,4.9946560561796765e-06,7.314815236102728e-13,-748.9252170784292,4722.981379937185,5958.919477857747,7640.429532402074,-748.9252170840003,4722.981379936882,5958.919477857383,7640.429532402149,5.591183996687159e-09,7.317892237570697e-13,2.5331974029541016e-07,8.678875944202792e-15,0.0002212524414062,4.240998030696834e-15
67480.0,6787340.322311334,462939.0028391433,584083.6580039739,6828137.000000098,6787340.322310691,462939.0028422479,584083.6580078602,6828137.000000001,5.015585453059116e-06,7.345466930524556e-13,-833.9583907451533,4717.480476729123,5951.97906530148,7640.429532402073,-833.958390750742,4717.4804767287815,5951.979065301067,7640.4295324021505,5.614275106798222e-09,7.348114504542907e-13,2.5331974029541016e-07,8.678875944202792e-15,0.0002288818359375,4.3872393421001725e-15
67490.0,6778576.003173343,510083.8417055707,643565.6410994388,6828137.000000099,6778576.003172652,510083.84170862375,643565.6411032602,6828137.0,4.9398509851667845e-06,7.234551657599701e-13,-918.8871474752184,4711.388914723696,5944.293426810734,7640.429532402073,-918.8871474807155,4711.38891472332,5944.293426810279,7640.42953240215,5.528651846777294e-09,7.236048475194937e-13,2.60770320892334e-07,8.934137001385227e-15,0.0002365112304687,4.533480653503512e-15
67500.0,6768962.962865302,557164.8148050947,702967.0456510234,6828137.000000098,6768962.962864554,557164.8148081556,702967.045654855,6828137.0,4.960929416801507e-06,7.265421617641103e-13,-1003.7008536438402,4704.707456623515,5935.863524676716,7640.429532402073,-1003.7008536493533,4704.7074566231,5935.8635246762115,7640.4295324021505,5.5517015331534815e-09,7.266216525667016e-13,2.5331974029541016e-07,8.678875944202792e-15,0.0002288818359375,4.3872393421001725e-15
67510.0,6758502.405001485,604176.0272980682,762280.4342220819,6828137.000000098,6758502.405000678,604176.0273011365,762280.4342259231,6828137.0,4.982010868099976e-06,7.296296000065576e-13,-1088.3888900313038,4697.436938989968,5926.690414377214,7640.429532402074,-1088.3888900368324,4697.436938989512,5926.690414376659,7640.42953240215,5.575174818746392e-09,7.296938994205419e-13,2.60770320892334e-07,8.934137001385227e-15,0.0002212524414062,4.240998030696834e-15
67520.0,6747195.639310793,651111.5930793186,821498.3803961333,6828137.000000098,6747195.639309929,651111.5930823941,821498.3803999836,6828137.000000001,5.003036969653265e-06,7.327089321220802e-13,-1172.940653152556,4689.5782721384685,5916.775244444443,7640.429532402074,-1172.940653158099,4689.578272137972,5916.775244443836,7640.42953240215,5.5981796517579806e-09,7.327048339385592e-13,2.60770320892334e-07,8.934137001385227e-15,0.0002288818359375,4.3872393421001725e-15
67530.0,6735044.081472774,697965.6355151272,880613.4697066965,6828137.000000099,6735044.08147185,697965.6355182093,880613.4697105552,6828137.0,5.024185121871256e-06,7.358061389030794e-13,-1257.34555658483,4681.132440024487,5906.119256321239,7640.429532402073,-1257.3455565903866,4681.132440023949,5906.1192563205805,7640.42953240215,5.621195795864263e-09,7.357172488831214e-13,2.60770320892334e-07,8.934137001385227e-15,0.0002365112304687,4.533480653503512e-15
67540.0,6722049.252940367,744732.2881790205,939618.300565629,6828137.000000099,6722049.252939401,744732.2881820494,939618.3005694209,6828137.0,4.9482607783692136e-06,7.246868037898497e-13,-1341.5930322931335,4672.100500120345,5894.7237842056265,7640.429532402073,-1341.5930322985962,4672.100500119778,5894.723784204931,7640.42953240215,5.535856976796284e-09,7.245478743465109e-13,2.60770320892334e-07,8.934137001385227e-15,0.0002365112304687,4.533480653503512e-15
67550.0,6708212.7807494085,791405.6955862846,998505.4851898536,6828137.000000099,6708212.780748384,791405.6955893196,998505.4851936534,6828136.999999999,4.969795177062109e-06,7.278405774608959e-13,-1425.6725319534346,4662.483583282819,5882.590254883766,7640.429532402073,-1425.6725319589098,4662.483583282212,5882.590254883019,7640.42953240215,5.559138220991493e-09,7.275949863048734e-13,2.60770320892334e-07,8.934137001385227e-15,0.0002365112304687,4.533480653503512e-15
67560.0,6693536.397314916,837980.0139271095,1057267.6505263555,6828137.000000099,6693536.397313834,837980.01393015,1057267.6505301623,6828137.000000001,4.990679232181277e-06,7.308991064738855e-13,-1509.5735282733797,4652.282893611548,5869.72018755131,7640.429532402073,-1509.5735282788662,4652.282893610899,5869.7201875505125,7640.42953240215,5.5821033818119194e-09,7.306007284196373e-13,2.60770320892334e-07,8.934137001385227e-15,0.0002365112304687,4.533480653503512e-15
67570.0,6678021.94021418,884449.4117982718,1115897.4391753366,6828137.000000099,6678021.940213039,884449.4118013172,1115897.43917915,6828137.0,5.011943932120472e-06,7.340133819987021e-13,-1593.2855163103766,4641.499708298269,5856.1151936231945,7640.429532402073,-1593.285516315874,4641.499708297579,5856.115193622345,7640.42953240215,5.605352221611483e-09,7.336435992034026e-13,2.60770320892334e-07,8.934137001385227e-15,0.0002365112304687,4.533480653503512e-15
67580.0,6661671.351956686,930808.0709332632,1174387.5103114082,6828137.000000099,6661671.3519554855,930808.070936313,1174387.5103152273,6828137.000000001,5.0327330359164615e-06,7.37058005121523e-13,-1676.7980147868832,4630.135377466911,5841.776976531874,7640.429532402074,-1676.7980147923906,4630.135377466179,5841.776976530973,7640.4295324021505,5.6285295009049654e-09,7.366771039553526e-13,2.682209014892578e-07,9.18939805856766e-15,0.0002365112304687,4.533480653503512e-15
67590.0,6644486.679740899,977050.186930775,1232730.54060271,6828137.000000099,6644486.679739661,977050.1869337703,1232730.5406064608,6828136.999999999,4.957218148395849e-06,7.259986359962973e-13,-1760.1005674027283,4618.191324004544,5826.707331514045,7640.429532402074,-1760.100567408139,4618.191324003787,5826.70733151311,7640.42953240215,5.543013826317833e-09,7.254845820919587e-13,2.682209014892578e-07,9.18939805856766e-15,0.000244140625,4.679721964906851e-15
67600.0,6626470.075197945,1023169.9699814466,1290919.2251278386,6828137.0000001,6626470.075196648,1023169.9699844458,1290919.2251315943,6828137.0,4.978381900245132e-06,7.290981273874751e-13,-1843.1827441443088,4605.669043383231,5810.908145385868,7640.429532402074,-1843.1827441497285,4605.6690433824315,5810.90814538488,7640.429532402149,5.566651313180015e-09,7.285783200502683e-13,2.7567148208618164e-07,9.444659115750096e-15,0.000244140625,4.679721964906851e-15
67610.0,6607623.794122209,1069161.6455927866,1348946.2782904692,6828137.0000001,6607623.794120852,1069161.6455957892,1348946.2782942292,6828136.999999999,4.99942533525613e-06,7.321799980369654e-13,-1926.0341425904933,4592.57010347278,5794.381396306728,7640.429532402074,-1926.0341425959207,4592.57010347194,5794.381396305688,7640.42953240215,5.589603882323656e-09,7.315824141324533e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67620.0,6587950.196188896,1115019.455312176,1406804.43473156,6828137.0000001,6587950.19618748,1115019.4553151818,1406804.434735324,6828137.000000001,5.020587025760019e-06,7.352791875382726e-13,-2008.6443892150728,4578.89614434444,5777.129153531554,7640.429532402074,-2008.6443892205073,4578.896144343558,5777.129153530463,7640.42953240215,5.612590001685896e-09,7.345908993576307e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67630.0,6567451.744658587,1160737.6574478643,1464486.4502390218,6828137.000000099,6567451.744657111,1160737.6574508725,1464486.4502427892,6828137.0,5.041716590950383e-06,7.3837367219644e-13,-2091.0031406855924,4564.64887806555,5759.15357715174,7640.429532402074,-2091.0031406910334,4564.648878064627,5759.153577150596,7640.42953240215,5.636159672403477e-09,7.376757613562427e-13,2.682209014892578e-07,9.18939805856766e-15,0.0002517700195312,4.82596327631019e-15
67640.0,6546131.006068819,1206310.5277878644,1521985.102654739,6828137.0000001,6546131.006067311,1206310.527790817,1521985.1026584364,6828137.0,4.966014757147359e-06,7.272869242587486e-13,-2173.100085158402,4549.830088485182,5740.456917824681,7640.429532402074,-2173.1000851637446,4549.8300884842365,5740.456917823509,7640.42953240215,5.550675075539982e-09,7.264873070290396e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67650.0,6523990.649912742,1251732.3603166626,1579293.1927788309,6828137.0000001,6523990.6499111755,1251732.3603196167,1579293.1927825306,6828137.000000001,4.986835776577406e-06,7.303362215165579e-13,-2254.924943569767,4534.441631010789,5721.041516491981,7640.429532402074,-2254.9249435751144,4534.441631009802,5721.041516490757,7640.42953240215,5.5737602929002605e-09,7.295087624671635e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67660.0,6501033.448304879,1296997.4679296468,1636403.545271037,6828137.000000099,6501033.448303253,1296997.4679326024,1636403.5452747385,6828137.0,5.007777645070916e-06,7.334032174619397e-13,-2336.467470922871,4518.485432375895,5700.909804086351,7640.429532402074,-2336.4674709282226,4518.485432374866,5700.909804085075,7640.42953240215,5.596831614714394e-09,7.325283992187742e-13,2.682209014892578e-07,9.18939805856766e-15,0.000244140625,4.679721964906851e-15
67670.0,6477262.275634039,1342100.1831451694,1693309.009549116,6828137.0000001,6477262.2756323535,1342100.183148126,1693309.009552819,6828137.0,5.02932525371319e-06,7.36558925767481e-13,-2417.7174575705567,4501.963490398856,5680.064301227239,7640.429532402074,-2417.7174575759113,4501.963490397786,5680.064301225911,7640.4295324021505,5.6199491909344524e-09,7.355540898716386e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67680.0,6452680.108203428,1387034.8588141515,1750002.4606841449,6828137.0000001,6452680.108201683,1387034.8588171084,1750002.4606878483,6828137.0,5.050229508899725e-06,7.396204131375402e-13,-2498.6647304936378,4484.877873732724,5658.507617905235,7640.429532402074,-2498.6647304989942,4484.877873731611,5658.507617903853,7640.42953240215,5.642661346252433e-09,7.385267179446626e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67690.0,6427290.023857992,1431795.868827144,1806476.8002926048,6828137.000000099,6427290.02385622,1431795.868830044,1806476.8002962368,6828137.0,4.974209046839315e-06,7.284870011892432e-13,-2579.2991545746263,4467.230721606233,5636.242453155281,7640.429532402074,-2579.2991545798827,4467.2307216051,5636.2424531538745,7640.42953240215,5.5578060532188834e-09,7.274206285980247e-13,2.682209014892578e-07,9.18939805856766e-15,0.0002517700195312,4.82596327631019e-15
67700.0,6401095.201599058,1476377.6088187492,1862724.9574251445,6828137.0000001,6401095.201597226,1476377.608821649,1862724.9574287764,6828137.0,4.995621419694163e-06,7.316229038307466e-13,-2659.610633866717,4449.024243555957,5613.271594718734,7640.429532402074,-2659.6106338719746,4449.0242435547825,5613.2715947172765,7640.42953240215,5.581085984701415e-09,7.304675687450156e-13,2.7567148208618164e-07,9.444659115750096e-15,0.000244140625,4.679721964906851e-15
67710.0,6374098.921186294,1520774.4968693268,1918739.8894519089,6828137.0000001,6374098.921184403,1520774.4968722258,1918739.88945554,6828137.0,5.0167412800195804e-06,7.347159671839596e-13,-2739.5891128578605,4430.260719149662,5589.59791869433,7640.429532402074,-2739.5891128631188,4430.260719148447,5589.597918692819,7640.4295324021505,5.604255818463632e-09,7.33500099005776e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67720.0,6346304.56272707,1564980.974203884,1974514.5829443217,6828137.0000001,6346304.562725119,1564980.9742067815,1974514.5829479513,6828137.0,5.0375391408687514e-06,7.377618728020178e-13,-2819.224577729781,4410.942497700888,5565.224389178065,7640.429532402074,-2819.224577735038,4410.942497699631,5565.224389176501,7640.429532402149,5.627506772094778e-09,7.365432464535135e-13,2.831220626831055e-07,9.699920172932531e-15,0.0002517700195312,4.82596327631019e-15
67730.0,6317715.606253243,1608991.5058880702,2030042.0545532105,6828137.0000001,6317715.606251232,1608991.5058909662,2030042.0545568385,6828137.000000001,5.058821421944114e-06,7.408787231340135e-13,-2898.507057611768,4391.071997974803,5540.154057892085,7640.429532402075,-2898.507057617024,4391.071997973503,5540.154057890469,7640.4295324021505,5.650765329847456e-09,7.395873891491615e-13,2.831220626831055e-07,9.699920172932531e-15,0.0002517700195312,4.82596327631019e-15
67740.0,6288335.631285433,1652800.5815211867,2085315.351883168,6828137.0000001,6288335.6312834,1652800.5815240252,2085315.3518867234,6828137.0,4.983017507238351e-06,7.29777025159037e-13,-2977.4266258290963,4370.65170788535,5514.39006380258,7640.429532402075,-2977.42662583425,4370.651707884035,5514.390063800944,7640.4295324021505,5.564780271374645e-09,7.283334330583216e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67750.0,6258168.316384849,1696402.7159261236,2140327.554363036,6828137.0000001,6258168.316382756,1696402.7159289597,2140327.5543665886,6828136.999999999,5.004328793691667e-06,7.328981234107734e-13,-3055.973401145906,4349.684184183757,5487.935632726772,7640.429532402075,-3055.9734011510573,4349.6841841824,5487.935632725083,7640.42953240215,5.588429327083782e-09,7.314286851784864e-13,2.831220626831055e-07,9.699920172932531e-15,0.0002517700195312,4.82596327631019e-15
67760.0,6227217.438692706,1739792.449836139,2195071.7741124043,6828137.000000099,6227217.438690554,1739792.4498389727,2195071.774115954,6828137.000000001,5.025729215581001e-06,7.360322757995336e-13,-3134.137549002399,4328.172052138403,5460.794076929021,7640.429532402075,-3134.1375490075466,4328.172052137004,5460.794076927279,7640.42953240215,5.611535803169524e-09,7.344529230158685e-13,2.7567148208618164e-07,9.444659115750096e-15,0.0002517700195312,4.82596327631019e-15
67770.0,6195486.873457302,1782964.350578396,2249541.15680402,6828137.0000001,6195486.873455091,1782964.3505812257,2249541.1568075656,6828136.999999999,5.046366713724101e-06,7.390546958451627e-13,-3211.909282746188,4306.118005206125,5432.968794706103,7640.429532402075,-3211.909282751331,4306.118005204685,5432.9687947043085,7640.42953240215,5.634109017982572e-09,7.374073661813106e-13,2.831220626831055e-07,9.699920172932531e-15,0.0002517700195312,4.82596327631019e-15
67780.0,6162980.593548818,1825913.012754165,2303728.882521991,6828137.000000099,6162980.593546547,1825913.012756991,2303728.882525532,6828137.0,5.067432256594052e-06,7.42139804253203e-13,-3289.2788648576475,4283.524804694979,5404.463269961729,7640.429532402075,-3289.2788648627857,4283.524804693497,5404.4632699598815,7640.42953240215,5.657810855515386e-09,7.405095265287489e-13,2.7567148208618164e-07,9.444659115750096e-15,0.000244140625,4.679721964906851e-15
67790.0,6129702.668961879,1868633.0589156167,2357628.166615684,6828137.000000099,6129702.668959592,1868633.0589183841,2357628.1666191514,6828137.0,4.9912701576745356e-06,7.309856491857934e-13,-3366.236608169116,4260.395279418503,5375.281071770333,7640.429532402076,-3366.2366081741507,4260.395279417008,5375.281071768471,7640.42953240215,5.572375416759064e-09,7.293275061470412e-13,2.793967723846436e-07,9.572289644341316e-15,0.0002517700195312,4.82596327631019e-15
67800.0,6095657.266305975,1911119.1402391123,2411232.260549206,6828137.000000099,6095657.266303629,1911119.1402418755,2411232.260552668,6828137.0,5.012579883402701e-06,7.341065188649116e-13,-3442.772877077788,4236.732325341535,5345.425853930204,7640.429532402076,-3442.7728770828166,4236.732325339997,5345.425853928288,7640.42953240215,5.596501432188653e-09,7.324851840403159e-13,2.793967723846436e-07,9.572289644341316e-15,0.0002517700195312,4.82596327631019e-15
67810.0,6060848.648283768,1953365.937194911,2464534.452746364,6828137.000000099,6060848.648281363,1953365.9371976692,2464534.45274982,6828137.0,5.03378707886676e-06,7.372123726964998e-13,-3518.8780887521566,4212.538905217618,5314.901354506002,7640.429532402076,-3518.878088757178,4212.538905216039,5314.901354504035,7640.4295324021505,5.618983178151532e-09,7.35427655516237e-13,2.793967723846436e-07,9.572289644341316e-15,0.0002517700195312,4.82596327631019e-15
67820.0,6025281.173157376,1995368.1602132083,2517528.069430998,6828137.000000098,6025281.173154912,1995368.160215961,2517528.069434447,6828137.0,5.05440407468331e-06,7.402317901183457e-13,-3594.5427143318434,4187.818048218044,5283.711395360735,7640.429532402076,-3594.5427143368565,4187.818048216423,5283.711395358715,7640.42953240215,5.642570585477671e-09,7.385148389299584e-13,2.7194619178771973e-07,9.317028587158878e-15,0.0002517700195312,4.82596327631019e-15
67830.0,5988959.294202695,2037120.5503464243,2570206.475462581,6828137.000000098,5988959.294200171,2037120.5503491713,2570206.475466023,6828137.0,5.075841854108802e-06,7.43371413624068e-13,-3669.757280120673,4162.5728495525855,5251.859881677234,7640.429532402077,-3669.7572801256765,4162.572849550923,5251.859881675161,7640.42953240215,5.665350999796307e-09,7.414964009248733e-13,2.793967723846436e-07,9.572289644341316e-15,0.0002517700195312,4.82596327631019e-15
67840.0,5951887.559151811,2078617.8799276587,2622563.07516698,6828137.000000098,5951887.5591492755,2078617.8799303465,2622563.0751703475,6828137.0,4.999193148388951e-06,7.321459936127455e-13,-3744.512368772841,4136.806470081951,5219.350801469196,7640.429532402077,-3744.5123687777404,4136.806470080279,5219.350801467112,7640.42953240215,5.580650226150063e-09,7.304105354919107e-13,2.793967723846436e-07,9.572289644341316e-15,0.0002517700195312,4.82596327631019e-15
67850.0,5914070.609623604,2119854.9532252266,2674591.313162276,6828137.000000099,5914070.60962101,2119854.953227908,2674591.3131656353,6828137.0,5.020587673613804e-06,7.352792824182941e-13,-3818.798620472027,4110.522135922025,5186.188225081866,7640.429532402077,-3818.798620476916,4110.5221359203115,5186.188225079731,7640.42953240215,5.603444040875755e-09,7.333938513682009e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002517700195312,4.82596327631019e-15
67860.0,5875513.180542582,2160826.6070931987,2726284.675179543,6828137.000000098,5875513.180539929,2160826.607095873,2726284.675182894,6828136.999999999,5.041391145602471e-06,7.383260098036216e-13,-3892.606734103301,4083.723138039944,5152.376304682399,7640.429532402077,-3892.6067341081794,4083.7231380381886,5152.3763046802105,7640.429532402149,5.627577528395973e-09,7.365525072288265e-13,2.793967723846436e-07,9.572289644341316e-15,0.0002517700195312,4.82596327631019e-15
67870.0,5836220.09954604,2201527.7116178595,2777636.688878473,6828137.000000097,5836220.09954333,2201527.7116205264,2777636.6888818145,6828137.0,5.061931072519967e-06,7.413341402669524e-13,-3965.927468417687,4056.4128318420376,5117.91927373998,7640.429532402077,-3965.9274684225534,4056.4128318402413,5117.919273737741,7640.42953240215,5.6498524798074925e-09,7.394679128767751e-13,2.7194619178771973e-07,9.317028587158878e-15,0.0002517700195312,4.82596327631019e-15
67880.0,5796196.286379612,2241953.1707600057,2828640.9246577555,6828137.000000097,5796196.286376843,2241953.170762664,2828640.924661087,6828137.0,5.082481511170713e-06,7.443438102033854e-13,-4038.751643189221,4028.594636753717,5082.821446495773,7640.429532402077,-4038.7516431940744,4028.59463675188,5082.821446493482,7640.4295324021505,5.67279727888225e-09,7.424709899914125e-13,2.7194619178771973e-07,9.317028587158878e-15,0.0002517700195312,4.82596327631019e-15
67890.0,5755446.752281279,2282097.922993003,2879290.9964601053,6828137.000000097,5755446.752278503,2282097.9229956022,2879290.9964633626,6828136.999999999,5.007411372440017e-06,7.333495757979107e-13,-4111.070140364377,4000.2720357913377,5047.087217422745,7640.429532402077,-4111.0701403691255,4000.2720357894946,5047.087217420447,7640.429532402149,5.588123164749603e-09,7.313886138274086e-13,2.7194619178771973e-07,9.317028587158878e-15,0.0002517700195312,4.82596327631019e-15
67900.0,5713976.599353938,2321956.941936522,2929580.562571838,6828137.000000097,5713976.599351104,2321956.9419391127,2929580.5625750846,6828137.0,5.02841481512105e-06,7.364255894574246e-13,-4182.873905203709,3971.448575126103,5010.721060675453,7640.429532402077,-4182.873905208444,3971.448575124219,5010.721060673105,7640.42953240215,5.6109463830703285e-09,7.34375778125428e-13,2.7194619178771973e-07,9.317028587158878e-15,0.0002517700195312,4.82596327631019e-15
67910.0,5671791.019926582,2361525.236985872,2979503.326416892,6828137.000000097,5671791.019923692,2361525.236988453,2979503.326420128,6828137.000000001,5.048780207146419e-06,7.394081587915442e-13,-4254.153947415555,3942.127863640064,4973.72752952985,7640.429532402077,-4254.1539474202755,3942.1278636381385,4973.72752952745,7640.4295324021505,5.634232177394294e-09,7.374234856168999e-13,2.7194619178771973e-07,9.317028587158878e-15,0.0002517700195312,4.82596327631019e-15
67920.0,5628895.295904189,2400797.853936857,3029053.037345201,6828137.000000097,5628895.29590124,2400797.8539394294,3029053.0373484255,6828137.0,5.0710013246680985e-06,7.426625043797596e-13,-4324.901342281687,3912.3135724742574,4936.111255813183,7640.429532402077,-4324.901342286391,3912.313572472292,4936.111255810731,7640.42953240215,5.657022024986569e-09,7.404062822640814e-13,2.793967723846436e-07,9.572289644341316e-15,0.0002517700195312,4.82596327631019e-15
67930.0,5585294.798106392,2439769.8756060773,3078223.491415316,6828137.000000096,5585294.798103386,2439769.8756086393,3078223.4914185274,6828137.0,5.090863166152871e-06,7.455713273112228e-13,-4395.107231774736,3882.0094345690686,4897.876949324063,7640.429532402078,-4395.107231779422,3882.0094345670614,4897.87694932156,7640.429532402149,5.68003048307219e-09,7.434176912415537e-13,2.644956111907959e-07,9.061767529976443e-15,0.0002517700195312,4.82596327631019e-15
67940.0,5540994.985595019,2478436.422446586,3127008.532171177,6828137.000000096,5540994.98559201,2478436.422449089,3127008.532174314,6828137.0,5.015237373198938e-06,7.344957157712181e-13,-4464.762825667279,3851.219244196826,4859.029397242765,7640.429532402077,-4464.762825671861,3851.219244194817,4859.029397240261,7640.429532402149,5.59510326132074e-09,7.323021876705459e-13,2.7194619178771973e-07,9.317028587158878e-15,0.000244140625,4.679721964906851e-15
67950.0,5496001.404990582,2516792.653158846,3175402.0514129424,6828137.000000096,5496001.404987516,2516792.653161338,3175402.0514160655,6828137.0,5.036397729493212e-06,7.375947098737492e-13,-4533.859402632429,3819.946856486748,4819.573463531846,7640.429532402077,-4533.859402636994,3819.946856484698,4819.57346352929,7640.429532402149,5.6188062267849495e-09,7.354044956446838e-13,2.644956111907959e-07,9.061767529976443e-15,0.0002365112304687,4.533480653503512e-15
67960.0,5450319.689777807,2554833.7652968857,3223397.989961773,6828137.000000097,5450319.689774685,2554833.7652993673,3223397.989964883,6828137.000000001,5.057612410457415e-06,7.407016599780312e-13,-4602.388311335803,3788.196186942248,4779.51408832714,7640.429532402077,-4602.38831134035,3788.196186940158,4779.514088324534,7640.42953240215,5.641729132619389e-09,7.384047073130495e-13,2.7194619178771973e-07,9.317028587158878e-15,0.000244140625,4.679721964906851e-15
67970.0,5403955.559600284,2592554.995869602,3270990.3384184823,6828137.000000096,5403955.559597105,2592554.9958720715,3270990.3384215776,6828137.0,5.07818530054616e-06,7.437146179911386e-13,-4670.340971518724,3755.9712109506936,4738.856287319225,7640.429532402077,-4670.340971523251,3755.9712109485636,4738.856287316568,7640.42953240215,5.665041584371809e-09,7.414559038005709e-13,2.644956111907959e-07,9.061767529976443e-15,0.000244140625,4.679721964906851e-15
67980.0,5356914.819544331,2629951.6219371124,3318173.1379159503,6828137.000000096,5356914.819541095,2629951.6219395697,3318173.1379190306,6828137.0,5.09909643219278e-06,7.467771124382508e-13,-4737.708875072521,3723.2759632856582,4697.605151125427,7640.429532402077,-4737.708875077027,3723.275963283488,4697.60515112272,7640.42953240215,5.687618760469811e-09,7.444108654296593e-13,2.644956111907959e-07,9.061767529976443e-15,0.0002365112304687,4.533480653503512e-15
67990.0,5309203.359412161,2667018.9612021004,3364940.480865211,6828137.000000095,5309203.359408928,2667018.961204498,3364940.480868217,6828136.999999999,5.023330498611851e-06,7.356809769065635e-13,-4804.483587103803,3690.1145376017457,4655.76584465244,7640.429532402077,-4804.483587108205,3690.114537599577,4655.765844649735,7640.42953240215,5.603263646287664e-09,7.333702408385408e-13,2.570450305938721e-07,8.806506472794008e-15,0.0002365112304687,4.533480653503512e-15
68000.0,5260827.152984438,2703752.3725960674,3411286.5116951237,6828137.000000095,5260827.152981151,2703752.372598452,3411286.5116981133,6828137.0,5.043020177857361e-06,7.385645861905468e-13,-4870.656746990562,3656.4910859220336,4613.343606449648,7640.429532402077,-4870.656746994942,3656.4910859198258,4613.343606446893,7640.42953240215,5.625756156864962e-09,7.363141212161963e-13,2.644956111907959e-07,9.061767529976443e-15,0.0002288818359375,4.3872393421001725e-15
68010.0,5211792.257272328,2740147.256860425,3457205.427585522,6828137.000000095,5211792.257268984,2740147.256862797,3457205.427588497,6828137.0,5.0653657311907596e-06,7.418371557557734e-13,-4936.220069428973,3622.4098181182176,4570.343748053224,7640.429532402077,-4936.220069433331,3622.4098181159698,4570.343748050419,7640.42953240215,5.649319019002485e-09,7.393980920895085e-13,2.570450305938721e-07,8.806506472794008e-15,0.0002365112304687,4.533480653503512e-15
68020.0,5162104.811759113,2776199.0571223525,3502691.479193774,6828137.000000095,5162104.811755713,2776199.05712471,3502691.4791967315,6828137.0,5.085916126777227e-06,7.448468193853209e-13,-5001.165345470768,3587.875001383507,4526.771653321092,7640.429532402077,-5001.165345475104,3587.8750013812196,4526.771653318237,7640.42953240215,5.672712832970603e-09,7.424599374830047e-13,2.644956111907959e-07,9.061767529976443e-15,0.0002365112304687,4.533480653503512e-15
68030.0,5111771.037631496,2811903.2594653443,3547738.9713746253,6828137.000000095,5111771.03762804,2811903.259467688,3547738.971377565,6828137.0,5.10682354196251e-06,7.479087695461457e-13,-5065.484443551053,3552.890959698344,4482.632777758835,7640.429532402078,-5065.484443555364,3552.8909596960166,4482.63277775593,7640.42953240215,5.6956242125855955e-09,7.454586405687185e-13,2.570450305938721e-07,8.806506472794008e-15,0.0002288818359375,4.3872393421001725e-15
68040.0,5060797.237000665,2847255.3934943834,3592342.263893276,6828137.000000094,5060797.236997218,2847255.393496668,3592342.2638961417,6828137.0,5.031085145965467e-06,7.368166669716011e-13,-5129.169310506426,3517.4620732890157,4437.9326478366265,7640.429532402078,-5129.1693105106315,3517.462073286694,4437.93264783373,7640.42953240215,5.609703306540015e-09,7.342130809203766e-13,2.570450305938721e-07,8.806506472794008e-15,0.0002288818359375,4.3872393421001725e-15
