time_s,a_m,e_,i_deg,Omega_deg,omega_deg,nu_deg
1550.0,6828136.994860883,7.523571542621347e-10,51.5999999999994,0.0,180.02142054271326,279.3519176837424
1560.0,6828136.994860942,7.52355069999713e-10,51.59999999999952,0.0,180.0209844719084,279.9934720664391
1570.0,6828136.994860862,7.523459978269614e-10,51.59999999999925,0.0,180.0215104745673,280.63406437562315
1580.0,6828136.994860851,7.5234428683523e-10,51.59999999999923,0.0,180.02192487583503,281.2747682862125
1590.0,6828136.994860825,7.523405772301098e-10,51.59999999999929,0.0,180.0223031078253,281.9155083660974
1600.0,6828136.994860907,7.523360279072491e-10,51.59999999999928,0.0,180.02115503660954,282.5577747492277
1610.0,6828136.994860893,7.523315588614496e-10,51.59999999999944,0.0,180.0211083718982,283.19893972585305
1620.0,6828136.9948609285,7.523264334383946e-10,51.59999999999964,0.0,180.02076601934945,283.84040039032357
1630.0,6828136.994861099,7.523279762479181e-10,51.59999999999949,0.0,180.01887214372005,284.4834125778832
1640.0,6828136.994861068,7.523259094448147e-10,51.59999999999946,0.0,180.0189538640639,285.124449169452
1650.0,6828136.994860928,7.523132881252546e-10,51.599999999999255,0.0,180.02004221906506,285.7644791264012
1660.0,6828136.994860765,7.523065032099297e-10,51.59999999999929,0.0,180.02184959428664,286.4037900631372
1670.0,6828136.9948608605,7.523061987321636e-10,51.59999999999931,0.0,180.02059161239168,287.0461663570164
1680.0,6828136.9948609965,7.523078320448738e-10,51.59999999999939,0.0,180.01917414356384,287.6887021378045
1690.0,6828136.994860899,7.522999157413086e-10,51.59999999999966,0.0,180.02017848830812,288.3288161050704
1700.0,6828136.994860864,7.522943699842502e-10,51.59999999999986,0.0,180.02047736368624,288.9696355416683
1710.0,6828136.994860829,7.522932766284319e-10,51.599999999999866,0.0,180.02047813457472,289.61075308278566
1720.0,6828136.994860877,7.522856096941279e-10,51.59999999999988,0.0,180.01980850001922,290.25254102936145
1730.0,6828136.994860898,7.522765366659002e-10,51.599999999999795,0.0,180.01931377587226,290.89415406554974
1740.0,6828136.994860698,7.522690113868317e-10,51.599999999999554,0.0,180.02085017386082,291.5337359796164
1750.0,6828136.994860725,7.522657345617232e-10,51.59999999999945,0.0,180.02021111638692,292.1754933491102
1760.0,6828136.994860832,7.522644225111565e-10,51.59999999999948,0.0,180.0186475332494,292.8181752443403
1770.0,6828136.994860714,7.52249896263214e-10,51.599999999999554,0.0,180.01955281615483,293.4583882734636
1780.0,6828136.9948607655,7.5224888125555e-10,51.59999999999964,0.0,180.01871107790996,294.10034832380893
1790.0,6828136.9948607795,7.522460085032814e-10,51.59999999999946,0.0,180.01872154092803,294.74145617287377
1800.0,6828136.994860806,7.522496142206228e-10,51.599999999999255,0.0,180.01861857085422,295.38267745505874
1810.0,6828136.994860924,7.52254387532062e-10,51.59999999999966,0.0,180.01773830550167,296.0246760324935
1820.0,6828136.9948609285,7.522468121175526e-10,51.599999999999866,0.0,180.01743079320903,296.6661018569351
1830.0,6828136.994861094,7.522517163284694e-10,51.59999999999979,0.0,180.0155496572811,297.3091013049946
1840.0,6828136.994860977,7.522423936891962e-10,51.59999999999966,360.0,180.01651830822706,297.9492509661958
1850.0,6828136.994860928,7.522345067189052e-10,51.59999999999945,360.0,180.01705644175706,298.58983114477735
1860.0,6828136.994860964,7.522227449920582e-10,51.59999999999922,360.0,180.01561631891937,299.23238957978526
1870.0,6828136.994861159,7.522228192185617e-10,51.59999999999927,360.0,180.01344067954457,299.8756835313163
1880.0,6828136.994861203,7.52225879832585e-10,51.59999999999934,0.0,180.01340703138314,300.5168354916784
1890.0,6828136.9948612265,7.522193892332472e-10,51.59999999999945,0.0,180.01294151529206,301.15841931993225
1900.0,6828136.994861109,7.522035093541484e-10,51.599999999999525,0.0,180.01393893209155,301.79854021531906
1910.0,6828136.9948610915,7.521971264930515e-10,51.59999999999941,0.0,180.01393332452284,302.4396641350994
1920.0,6828136.994861091,7.521928377467527e-10,51.599999999999234,0.0,180.01396462188384,303.08075114996717
1930.0,6828136.994861017,7.52188201451424e-10,51.599999999999234,360.0,180.01476891831615,303.7210651657508
1940.0,6828136.994861018,7.521845289861504e-10,51.599999999999056,360.0,180.0141949020954,304.36275749420446
1950.0,6828136.994861042,7.521810948806845e-10,51.59999999999921,360.0,180.01389744390264,305.00417326464583
1960.0,6828136.994860936,7.521768931596028e-10,51.599999999999376,360.0,180.01448918006227,305.64469984071866
1970.0,6828136.994860813,7.521843384899412e-10,51.599999999999284,360.0,180.01636163688445,306.28394569615267
1980.0,6828136.9948609155,7.52185460418433e-10,51.59999999999907,360.0,180.01475787113102,306.9266677741697
1990.0,6828136.994860794,7.521748495604605e-10,51.599999999998836,360.0,180.01554053151028,307.5670034260749
2000.0,6828136.994860819,7.521782838463862e-10,51.59999999999902,360.0,180.01550420873062,308.208158061099
2010.0,6828136.994860917,7.521783645052495e-10,51.599999999999014,360.0,180.01487539883357,308.84990518330557
2020.0,6828136.99486093,7.521774903980246e-10,51.59999999999883,360.0,180.0146053573044,309.49129353715585
2030.0,6828136.9948609155,7.521747511970085e-10,51.59999999999871,360.0,180.01509569216702,310.13192151460726
2040.0,6828136.994860862,7.52166449601089e-10,51.599999999998374,360.0,180.01499924555506,310.7731362735149
2050.0,6828136.9948608875,7.521648177302407e-10,51.599999999998374,360.0,180.01448065410543,311.4147731772708
2060.0,6828136.994861007,7.521675456724359e-10,51.5999999999983,0.0,180.01283290979177,312.057539233734
2070.0,6828136.9948609695,7.52169206375021e-10,51.59999999999818,0.0,180.0131542942717,312.69833616148986
2080.0,6828136.99486082,7.521499606398669e-10,51.59999999999808,0.0,180.0139556735864,313.33865309435237
2090.0,6828136.994861003,7.521621474575014e-10,51.59999999999822,360.0,180.0123308167253,313.981396263458
2100.0,6828136.994860898,7.521487713409442e-10,51.599999999997756,0.0,180.0130943777108,314.62175101465766
2110.0,6828136.994860861,7.521334207001015e-10,51.59999999999756,0.0,180.0127844379078,315.2631792667017
2120.0,6828136.994860738,7.521235831993208e-10,51.59999999999746,0.0,180.0138366740907,315.90324534273304
2130.0,6828136.994860733,7.521171211280146e-10,51.5999999999976,0.0,180.01352967751646,316.5446706515796
2140.0,6828136.994860809,7.521168098671403e-10,51.5999999999976,0.0,180.012242109635,317.1870765316583
2150.0,6828136.994860679,7.521043893381004e-10,51.59999999999793,0.0,180.01298518698087,317.8274517665719
2160.0,6828136.9948605,7.520895250852667e-10,51.59999999999785,0.0,180.0144711030656,318.46708416283025
2170.0,6828136.994860557,7.520880647056428e-10,51.59999999999789,0.0,180.0137724626656,319.1089011154593
2180.0,6828136.994860672,7.521009325465209e-10,51.5999999999979,0.0,180.01235982084359,319.75143206954164
2190.0,6828136.994860726,7.521048404536336e-10,51.59999999999758,0.0,180.0119042458801,320.393005956757
2200.0,6828136.994860729,7.521023812632394e-10,51.59999999999769,0.0,180.01154759382487,321.0344809211214
2210.0,6828136.994860654,7.520850776496617e-10,51.599999999997024,0.0,180.0107703064771,321.6763765207942
2220.0,6828136.994860673,7.52088321273573e-10,51.59999999999691,0.0,180.01053864624075,322.3177264932933
2230.0,6828136.994860784,7.520920860883296e-10,51.59999999999673,0.0,180.00887489677618,322.9605085550966
2240.0,6828136.994860737,7.520872643021624e-10,51.59999999999702,0.0,180.00870640401752,323.6017953602073
2250.0,6828136.994860721,7.520829711813568e-10,51.599999999997145,0.0,180.00843276341402,324.2431873131055
2260.0,6828136.994860785,7.520960429573339e-10,51.599999999997344,0.0,180.00820332524412,324.8845350635383
2270.0,6828136.994860831,7.520988051573749e-10,51.599999999997344,0.0,180.00783252306633,325.52602417812443
2280.0,6828136.994860739,7.520856532109647e-10,51.59999999999698,0.0,180.0079289334369,326.16704608004096
2290.0,6828136.994860695,7.520777747146387e-10,51.59999999999698,0.0,180.00839143949685,326.80770188634057
2300.0,6828136.994860569,7.520667899699164e-10,51.59999999999698,0.0,180.0098335218472,327.44737811637475
2310.0,6828136.994860635,7.52069202077006e-10,51.59999999999664,0.0,180.00910482691276,328.08922512367747
2320.0,6828136.9948606705,7.520700993740281e-10,51.59999999999679,0.0,180.0086827780474,328.7307654848785
2330.0,6828136.994860696,7.520649667345455e-10,51.59999999999622,0.0,180.00839401554228,329.3721725598513
2340.0,6828136.994860701,7.52064858612983e-10,51.59999999999632,0.0,180.00836226923832,330.0133226185193
2350.0,6828136.9948607255,7.520672763602642e-10,51.59999999999654,0.0,180.00793679320142,330.6548664069344
2360.0,6828136.99486057,7.520476308715795e-10,51.59999999999689,0.0,180.00827286768745,331.29564864478283
2370.0,6828136.9948604265,7.520216666816517e-10,51.59999999999707,0.0,180.0085931907865,331.93644663404166
2380.0,6828136.994860322,7.520047719449953e-10,51.599999999996555,0.0,180.00869361374862,332.57746452351176
2390.0,6828136.994860347,7.520010565557829e-10,51.599999999996555,0.0,180.00838828050374,333.2188881691923
2400.0,6828136.994860505,7.52021387531377e-10,51.59999999999606,0.0,180.00780989162342,333.8605848703968
2410.0,6828136.994860397,7.520080287770882e-10,51.599999999995596,0.0,180.0080184452818,334.5014946292249
2420.0,6828136.994860426,7.520072495175328e-10,51.59999999999535,0.0,180.00744018608722,335.143191200858
2430.0,6828136.994860456,7.520097960908961e-10,51.5999999999956,0.0,180.00693584087463,335.7848138584679
2440.0,6828136.994860525,7.520154175726912e-10,51.5999999999955,0.0,180.00641668418967,336.4264513275656
2450.0,6828136.994860596,7.520226598188672e-10,51.59999999999553,0.0,180.00574348704853,337.06824283719095
2460.0,6828136.994860612,7.520174207786933e-10,51.59999999999582,0.0,180.00535607607688,337.7097485606654
2470.0,6828136.994860736,7.520388656343643e-10,51.59999999999587,0.0,180.00490392607102,338.3513190230626
2480.0,6828136.994860875,7.520543770986544e-10,51.5999999999954,0.0,180.00440580548778,338.9929354560293
2490.0,6828136.994861027,7.52070746998841e-10,51.599999999995866,0.0,180.00366949867177,339.63479007539877
2500.0,6828136.9948611045,7.520730286550249e-10,51.59999999999625,0.0,180.00310125576527,340.2764766307064
2510.0,6828136.994861259,7.520897400226596e-10,51.59999999999592,0.0,180.00212392372697,340.91857227510377
2520.0,6828136.9948611455,7.520756746380087e-10,51.59999999999547,0.0,180.00193988777045,341.5598746237021
2530.0,6828136.994861153,7.520754823434181e-10,51.59999999999549,0.0,180.00180048392994,342.2011323399331
2540.0,6828136.994861091,7.520666435819729e-10,51.59999999999576,0.0,180.00154492364243,342.84250621252755
2550.0,6828136.994861314,7.52098447109643e-10,51.599999999995454,0.0,180.00061658478214,343.48455286387536
2560.0,6828136.9948613485,7.521035004925473e-10,51.59999999999564,0.0,180.0000638220785,344.1262239392502
2570.0,6828136.99486141,7.521084317071188e-10,51.59999999999596,0.0,179.9991932236577,344.76821285012653
2580.0,6828136.994861326,7.52096309824007e-10,51.59999999999616,0.0,179.99902063454223,345.40950375163465
2590.0,6828136.994861277,7.520957024489258e-10,51.59999999999593,0.0,179.9989536841119,346.0506890144205
2600.0,6828136.994861281,7.521001962275118e-10,51.59999999999569,0.0,179.9988304341824,346.69193057659163
2610.0,6828136.994861393,7.5211881519837e-10,51.59999999999561,0.0,179.9985689268831,347.3333103968081
2620.0,6828136.994861619,7.521416575591328e-10,51.599999999995426,0.0,179.99782287971306,347.97517475627734
2630.0,6828136.994861572,7.521384866632824e-10,51.59999999999478,0.0,179.9975537482369,348.61656220043926
2640.0,6828136.994861678,7.521485079799028e-10,51.59999999999435,0.0,179.9969975076206,349.2582367533047
2650.0,6828136.9948617695,7.52155913354585e-10,51.599999999994644,0.0,179.9966052229126,349.89974735073054
2660.0,6828136.9948616605,7.521398719816294e-10,51.5999999999944,0.0,179.99654976769816,350.54092111827237
