time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
2040.0,-4460574.95361839,3211203.5385524295,-4051530.542663363,-5784.801088230367,-3100.28275656932,3911.583345101723
2050.0,-4518142.511548127,3180000.3260666113,-4012161.886364329,-5728.590269663724,-3140.29457365238,3962.065694486701
2060.0,-4575144.369104178,3148398.957177255,-3972290.8817057707,-5671.662194930867,-3179.913205733876,4012.0519678604146
2070.0,-4631573.3892891025,3116403.388578251,-3931922.5207929714,-5614.023991791612,-3219.133692307712,4061.5359066217807
2080.0,-4687422.5068284245,3084017.6263197917,-3891061.858003362,-5555.682876918315,-3257.951122718202,4110.511315065283
2090.0,-4742684.729055183,3051245.725306801,-3849714.009353715,-5496.646154992372,-3296.3606367748735,4158.9720611566445
2100.0,-4797353.136785484,3018091.788791249,-3807884.151859588,-5436.9212177896325,-3334.357425360999,4206.912077300622
2110.0,-4851420.885184806,2984559.9678583946,-3765577.5228871284,-5376.515543254874,-3371.936731035715,4254.325361100697
2120.0,-4904881.204625023,2950654.460907038,-3722799.4194973214,-5315.43669456553,-3409.0938486297036,4301.205976110619
2130.0,-4957727.401532006,2916379.5131238597,-3679555.1977827614,-5253.692319184748,-3445.8241258342937,4347.548052577684
2140.0,-5009952.859223709,2881739.4159518946,-3635850.2721970365,-5191.290147903855,-3482.1229637839724,4393.345788177652
2150.0,-5061551.038738607,2846738.506553213,-3591690.114876809,-5128.237993874414,-3517.985817632179,4438.593448741256
2160.0,-5112515.4796544155,2811381.167265888,-3547080.2549566585,-5064.543751629983,-3553.408197120347,4483.285368972143
2170.0,-5162839.800896994,2775671.825055288,-3502026.277876811,-5000.21539609766,-3588.385667140133,4527.4159531562045
2180.0,-5212517.701539268,2739614.950959797,-3456533.824683794,-4935.2609815995775,-3622.9138482887006,4570.979675862206
2190.0,-5261542.961590179,2703215.0595310167,-3410608.5913241482,-4869.688640844417,-3656.988417417064,4613.9710826336
2200.0,-5309909.442773445,2666476.708268509,-3364256.327931263,-4803.506583909201,-3690.6051081713604,4656.384790671461
2210.0,-5357611.08929611,2629404.49704917,-3317482.838105409,-4736.723097211286,-3723.75971152703,4698.215489508427
2220.0,-5404641.928606781,2592003.0675512995,-3270293.9781871093,-4669.346542470872,-3756.44807631582,4739.4579416736415
2230.0,-5450996.072143426,2554277.1026734253,-3222695.656523869,-4601.3853556640715,-3788.6661097455244,4780.106983348476
2240.0,-5496667.716070653,2516231.3259479823,-3174693.8327304227,-4532.848045966647,-3820.409777912439,4820.157525013108
2250.0,-5541651.142006393,2477870.500949893,-3126294.5169425528,-4463.743194688627,-3851.6751063064185,4859.604552083751
2260.0,-5585940.717737873,2439199.4307001345,-3077503.769064576,-4394.07945419986,-3882.45818030853,4898.443125540489
2270.0,-5629530.897926816,2400222.957064374,-3028327.6980106104,-4323.865546846695,-3912.755145681164,4936.668382545702
2280.0,-5672416.224803734,2360945.960146736,-2978772.4609397026,-4253.110263859876,-3942.5622090506217,4974.275537052921
2290.0,-5714591.328851298,2321373.3576787775,-2928844.2624849007,-4181.822464253823,-3971.8756383820796,5011.2598804060435
2300.0,-5756050.929476617,2281510.1044037635,-2878549.353976407,-4110.011073717438,-4000.6917634468527,5047.616781928947
2310.0,-5796789.835672408,2241361.191456293,-2827894.032658863,-4037.6850834965403,-4029.0069762819267,5083.341689505203
2320.0,-5836802.9466669485,2200931.6457373844,-2776884.6409028973,-3964.8535492681135,-4056.817731641703,5118.430130148071
2330.0,-5876085.25256272,2160226.52928507,-2725527.565411022,-3891.525590006475,-4084.120547441888,5152.87771056056
2340.0,-5914631.834963678,2119250.9386406033,-2673829.236417972,-3817.7103868415224,-4110.912005195472,5186.680117685472
2350.0,-5952437.867591074,2078010.0042103315,-2621796.126885605,-3743.417181909185,-4137.188750440742,5219.833119245433
