time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
1370.0,0.0008162260055541,-40885208974.96091,32405217325.239063,52169899586.08506,-0.00274658203125,-5.2646872105202083e-14
1380.0,0.0008190870285034,-40885208974.9613,32405217325.239624,52169899586.08572,-0.0020904541015625,-4.007011932451492e-14
1390.0,0.0008232593536376,-40885208974.96116,32405217325.240093,52169899586.08589,-0.00191497802734375,-3.670656916223812e-14
1400.0,0.0008220821619033,-40885208974.96149,32405217325.24036,52169899586.08632,-0.00148773193359375,-2.851705572365113e-14
1410.0,0.0008237063884735,-40885208974.96202,32405217325.240154,52169899586.08661,-0.00119781494140625,-2.295988589032424e-14
1420.0,0.0008246302604675,-40885208974.96186,32405217325.23997,52169899586.08637,-0.001434326171875,-2.7493366543827756e-14
1430.0,0.0008175373077392,-40885208974.96212,32405217325.240097,52169899586.086655,-0.00115203857421875,-2.2082438021904208e-14
1440.0,0.0008219480514526,-40885208974.96192,32405217325.2404,52169899586.086685,-0.00112152099609375,-2.1497472776290852e-14
1450.0,0.0008306503295898,-40885208974.96204,32405217325.24044,52169899586.0868,-0.001007080078125,-1.9303853105240764e-14
1460.0,0.00081467628479,-40885208974.96159,32405217325.24031,52169899586.08636,-0.0014495849609375,-2.7785849166634434e-14
1470.0,0.000840425491333,-40885208974.96189,32405217325.240505,52169899586.08673,-0.00107574462890625,-2.0620024907870816e-14
1480.0,0.0008559226989746,-40885208974.96213,32405217325.240334,52169899586.0868,-0.001007080078125,-1.9303853105240764e-14
1490.0,0.0008373260498046,-40885208974.96198,32405217325.240173,52169899586.08659,-0.00121307373046875,-2.3252368513130923e-14
1500.0,0.0008096694946289,-40885208974.96162,32405217325.23992,52169899586.08614,-0.0016632080078125,-3.188060588592793e-14
1510.0,0.0007719993591308,-40885208974.96172,32405217325.240448,52169899586.08656,-0.00124359130859375,-2.3837333758744278e-14
1520.0,0.000777244567871,-40885208974.96178,32405217325.240543,52169899586.086655,-0.00115203857421875,-2.2082438021904208e-14
1530.0,0.0007867813110351,-40885208974.96251,32405217325.241127,52169899586.08759,-0.000213623046875,-4.0947567192934955e-15
1540.0,0.0007376670837402,-40885208974.96269,32405217325.24128,52169899586.08783,2.288818359375e-05,4.3872393421001737e-16
1550.0,0.0006942749023437,-40885208974.962616,32405217325.241142,52169899586.08769,-0.00011444091796875,-2.193619671050087e-15
1560.0,0.0007028579711914,-40885208974.96286,32405217325.2412,52169899586.08791,0.0001068115234375,2.0473783596467477e-15
1570.0,0.0008010864257812,-40885208974.96247,32405217325.241203,52169899586.08761,-0.0001983642578125,-3.802274096486818e-15
1580.0,0.0008754730224609,-40885208974.962425,32405217325.241188,52169899586.08757,-0.00023651123046875,-4.533480653503513e-15
1590.0,0.0009136199951171,-40885208974.96238,32405217325.24108,52169899586.08746,-0.00034332275390625,-6.5808590131502604e-15
1600.0,0.0009384155273437,-40885208974.96262,32405217325.241287,52169899586.08778,-2.288818359375e-05,-4.3872393421001737e-16
1610.0,0.00103759765625,-40885208974.96266,32405217325.241127,52169899586.08772,-8.392333984375e-05,-1.6086544254367304e-15
1620.0,0.0010223388671875,-40885208974.96288,32405217325.24107,52169899586.08785,4.57763671875e-05,8.774478684200347e-16
1630.0,0.0009145736694335,-40885208974.96331,32405217325.241585,52169899586.08851,0.000701904296875,1.34542006491072e-14
1640.0,0.0007944107055664,-40885208974.9632,32405217325.241528,52169899586.08839,0.000579833984375,1.1114339666653774e-14
1650.0,0.0008096694946289,-40885208974.96266,32405217325.24134,52169899586.087845,3.814697265625e-05,7.312065570166956e-16
1660.0,0.0008363723754882,-40885208974.9622,32405217325.24093,52169899586.08723,-0.000579833984375,-1.1114339666653774e-14
1670.0,0.0008487701416015,-40885208974.9625,32405217325.24115,52169899586.0876,-0.00020599365234375,-3.9485154078901566e-15
1680.0,0.0008182525634765,-40885208974.96295,32405217325.24141,52169899586.08811,0.00030517578125,5.849652456133565e-15
1690.0,0.0008220672607421,-40885208974.962814,32405217325.241,52169899586.08775,-5.340576171875e-05,-1.0236891798233739e-15
1700.0,0.0008087158203125,-40885208974.96282,32405217325.24077,52169899586.087616,-0.00019073486328125,-3.656032785083478e-15
1710.0,0.0008039474487304,-40885208974.96272,32405217325.240677,52169899586.08748,-0.00032806396484375,-6.2883763903435825e-15
