time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,energy_error_Jkg,energy_error_rel,h_error_m2s,h_error_rel
42230.0,-6639959.542611568,-939257.3222383618,-1185047.8123807877,6809963.682907957,-6770610.396891345,-549387.4773289798,-693154.4878524038,6828137.000000001,641114.0182598467,0.09389296352135973,-77618.25511640683,0.0026592448179056523,-69228409.10197449,0.0013269799180212313
42240.0,-6622545.596290343,-985531.5691879344,-1243431.3818444295,6809956.259049407,-6760289.837294375,-596410.6268304997,-752482.9371800087,6828137.000000001,641419.4875659208,0.09393770036628157,-77636.68914324045,0.0026598763779717336,-69244817.57494354,0.0013272944379473393
42250.0,-6604295.811170834,-1031681.4157127466,-1301657.997033951,6809948.843142518,-6749122.846071911,-643359.1018981596,-811717.1708199726,6828137.0,641725.0989604413,0.09398245802045878,-77655.1316132769,0.0026605082273066646,-69261233.5365448,0.0013276091014166064
42260.0,-6585212.488657394,-1077701.0368430156,-1359720.3086665457,6809941.436119849,-6737110.821402843,-690227.0242819107,-870849.7722665137,6828136.999999999,642030.8522657657,0.09402723645787507,-77673.57327513024,0.0026611400489527904,-69277648.75196838,0.0013279237505830347
42270.0,-6565298.034038814,-1123584.6237980386,-1417610.9878849238,6809934.037533797,-6724255.267269657,-737008.5258174463,-929873.3377388899,6828136.999999999,642336.747272239,0.0940720356478259,-77692.02858187258,0.0026617723380804427,-69294076.08615112,0.0013282386320435493
42280.0,-6544554.96041953,-1169326.3854228768,-1475322.7280699883,6809926.649939622,-6710557.793270158,-783697.7491608149,-988780.4771082496,6828136.999999999,642642.7838159289,0.09411685556630292,-77710.46034742147,0.0026624038206736447,-69310482.43923187,0.0013285531113353388
42290.0,-6522985.881715317,-1214920.547785577,-1532848.2443326283,6809919.271962229,-6696020.114415892,-830288.8485219752,-1047563.8148231481,6828136.999999999,642948.9616517195,0.09416169617740822,-77728.89893195406,0.002663035536889041,-69326894.83529663,0.0013288677064598991
42300.0,-6500593.518285488,-1260361.3559150426,-1590180.2757064048,6809911.9044746095,-6680644.05091745,-876775.9903966079,-1106215.9908328638,6828137.000000001,643255.2805645069,0.09420655744963916,-77747.33602806926,0.0026636672021104254,-69343305.87985992,0.0013291822756786886
42310.0,-6477380.693264691,-1305643.0739457523,-1647311.5853300896,6809904.547141863,-6664431.52795654,-923153.354296567,-1164729.661508999,6828137.000000001,643561.7403133085,0.09425143934770326,-77765.78406901285,0.00266429924230775,-69359726.63990021,0.0013294970311251125
42320.0,-6453350.33425277,-1350759.9862181605,-1704234.9618360703,6809897.200553971,-6647384.575444989,-969415.1334785239,-1223097.5005648,6828137.0,643868.3406602768,0.09429634183676702,-77784.23956107348,0.0026649315377845102,-69376154.00564575,0.001329811913190627
42330.0,-6428505.473465878,-1395706.3981543,-1760943.2204550589,6809889.866796396,-6629505.327770526,-1015555.5356711866,-1281312.1999726782,6828137.0,644175.0813917863,0.09434126488554438,-77802.6732815206,0.002665563087353619,-69392561.96577454,0.0013301264232865404
42340.0,-6402849.2431848,-1440476.636090519,-1817429.2028050525,6809882.545043155,-6610796.023529576,-1061568.7838004103,-1339366.4708790735,6828137.0,644481.9622296591,0.0943862084532954,-77821.10603497177,0.0026661946037929056,-69408969.03868866,0.001330440916376198
42350.0,-6376384.878375296,-1485065.0485853497,-1873685.7785414967,6809875.234716976,-6591259.00524697,-1107449.1167125546,-1397253.0445171027,6828137.0,644788.9828874116,0.09443117249806376,-77839.55432337895,0.002666826652468471,-69425389.91287994,0.0013307556740106842
42360.0,-6349115.717449667,-1529466.0074299783,-1929705.8466321204,6809867.93675005,-6570896.719082627,-1153190.7898958449,-1454964.6731166923,6828137.0,645096.1431030916,0.09447615698148581,-77858.00866883248,0.002667458908661831,-69441816.1520462,0.0013310705344817683
42370.0,-6321045.201231374,-1573673.9082608894,-1985482.3361299604,6809860.652952847,-6549711.714525338,-1198788.0761995066,-1512494.1308118994,6828137.000000001,645403.4426251336,0.09452116186671906,-77876.44447012246,0.002668090529521779,-69458225.85866547,0.0013313850780546576
