time_s,a_m,e_,i_deg,Omega_deg,omega_deg,nu_deg
2130.0,6827224.2887268625,7.815926476890906e-05,51.600000000000605,360.0,248.28822748541066,248.27534306110468
2140.0,6827220.000130978,7.83324037233844e-05,51.60000000000063,360.0,248.60907030970827,248.59571054108542
2150.0,6827215.716953714,7.85028700062888e-05,51.60000000000065,360.0,248.92950856775744,248.91648363401828
2160.0,6827211.429192182,7.867106233990134e-05,51.600000000000584,360.0,249.25028912102962,249.23691548299905
2170.0,6827207.144862473,7.883665548513454e-05,51.60000000000064,360.0,249.57081352947333,249.55760453258932
2180.0,6827202.861971566,7.89997247754772e-05,51.60000000000064,360.0,249.89123107862613,249.87840150170547
2190.0,6827198.576648445,7.916041379679942e-05,51.600000000000655,360.0,250.21183078404388,250.19901737918886
2200.0,6827194.290217971,7.931866574230735e-05,51.600000000000605,360.0,250.5325132734977,250.5195515416068
2210.0,6827190.006995515,7.947431517451908e-05,51.60000000000054,360.0,250.8529564632862,250.84032607694212
2220.0,6827185.722556663,7.962752078873813e-05,51.60000000000054,360.0,251.1734910825617,251.16101026026394
2230.0,6827181.437616646,7.977825097759253e-05,51.60000000000051,360.0,251.4940635485236,251.48165767853536
2240.0,6827177.153996484,7.99264365175315e-05,51.60000000000049,360.0,251.8145378987886,251.80240429824346
2250.0,6827172.867006591,8.007223716019544e-05,51.600000000000634,360.0,252.1352640348777,252.12290022190913
2260.0,6827168.580601656,8.02155102663541e-05,51.60000000000067,360.0,252.45594636335792,252.44344104694784
2270.0,6827164.296911276,8.035618011708278e-05,51.600000000000705,360.0,252.77642622961363,252.7641854318948
2280.0,6827160.013749787,8.04943168187918e-05,51.60000000000069,360.0,253.0968671633544,253.08496985090036
2290.0,6827155.728329021,8.063000658464082e-05,51.60000000000075,360.0,253.4174772836132,253.40558618872635
2300.0,6827151.442065533,8.076319839021067e-05,51.60000000000072,360.0,253.73815043913797,253.7261406003592
2310.0,6827147.158464019,8.089377810674582e-05,51.60000000000079,360.0,254.05862498075098,254.04689473864653
2320.0,6827142.872717965,8.102189086581604e-05,51.60000000000073,360.0,254.37926004024087,254.36748947540553
2330.0,6827138.587792341,8.114744167110465e-05,51.60000000000072,360.0,254.69983402961518,254.68814640217207
2340.0,6827134.304138821,8.127041416586092e-05,51.60000000000068,360.0,255.02031335353286,255.0088991177649
2350.0,6827130.018715286,8.139089299338661e-05,51.60000000000073,360.0,255.34092529345818,255.32952034413182
2360.0,6827125.731618259,8.150887095747997e-05,51.600000000000755,360.0,255.6616621928848,255.65001774112713
2370.0,6827121.445060245,8.162428134321847e-05,51.6000000000007,360.0,255.98235873425284,255.97055662959153
2380.0,6827117.161638369,8.173705074388581e-05,51.60000000000064,360.0,256.302821169277,256.291330761025
2390.0,6827112.8770528715,8.184729116536366e-05,51.60000000000067,360.0,256.62337107599495,256.6120185605384
2400.0,6827108.594016607,8.195492879721016e-05,51.60000000000063,360.0,256.9438056322324,256.9328228533873
2410.0,6827104.306792936,8.206010686584274e-05,51.6000000000006,360.0,257.2645532338937,257.253315246681
2420.0,6827100.020822396,8.216268421719818e-05,51.60000000000064,360.0,257.58520713517623,257.573902489168
2430.0,6827095.7363899015,8.226265156008452e-05,51.600000000000634,360.0,257.90574629473576,257.89460562507014
2440.0,6827091.450679244,8.236007318556968e-05,51.6000000000005,360.0,258.226381180398,258.21521418937033
2450.0,6827087.165161031,8.245491108796254e-05,51.600000000000534,360.0,258.5470018459577,258.5358381310139
2460.0,6827082.877821197,8.254720814584786e-05,51.60000000000042,360.0,258.8677585843584,258.8563271597289
2470.0,6827078.592111276,8.263688477048115e-05,51.60000000000052,360.0,259.18839348264834,259.17693919106665
2480.0,6827074.30656831,8.272396998878061e-05,51.60000000000063,360.0,259.50901604823054,259.497564720157
2490.0,6827070.019453804,8.280849698544417e-05,51.60000000000064,360.0,259.82975610449876,259.81807392606606
2500.0,6827065.731896115,8.289044012155991e-05,51.60000000000061,360.0,260.15052910718225,260.1385513554558
2510.0,6827061.446275737,8.296974947404385e-05,51.60000000000063,360.0,260.47115735475177,260.4591747121739
2520.0,6827057.158099405,8.304650908437488e-05,51.60000000000065,360.0,260.7919765543245,260.7796082913514
2530.0,6827052.87376833,8.312059791467115e-05,51.600000000000556,360.0,261.1125083959424,261.10033040512417
2540.0,6827048.59024335,8.319206987108788e-05,51.600000000000655,360.0,261.43298030847933,261.4211136267236
2550.0,6827044.30613138,8.326094661873648e-05,51.6000000000007,360.0,261.75349645709815,261.74185379301946
2560.0,6827040.022227562,8.332721278633042e-05,51.600000000000726,360.0,262.07399735227625,262.0626103954954
2570.0,6827035.73769049,8.33908795788305e-05,51.60000000000069,360.0,262.3945458755722,262.3833205544813
2580.0,6827031.452010949,8.345195223291174e-05,51.600000000000655,360.0,262.71518000097143,262.7039462978078
2590.0,6827027.165778729,8.351041954209135e-05,51.60000000000075,360.0,263.0358555440881,263.0245318116031
2600.0,6827022.881172973,8.356624864758251e-05,51.60000000000061,360.0,263.3564096639291,263.3452399385298
2610.0,6827018.593284131,8.361950501632928e-05,51.60000000000071,360.0,263.67720928201425,263.66570375866314
2620.0,6827014.30853012,8.367010289283952e-05,51.60000000000071,360.0,263.9977745773248,263.98640309454595
2630.0,6827010.023866804,8.371807949446193e-05,51.60000000000063,360.0,264.31833329924024,264.3071101982463
2640.0,6827005.738520869,8.376344184103176e-05,51.600000000000605,360.0,264.63894327077793,264.62776724812136
