time_s,x_num_m,y_num_m,z_num_m,x_ana_m,y_ana_m,z_ana_m,error_m,rel_error
23300.0,4032191.6450368376,3422793.991760504,-4318491.254875003,4032191.645036891,3422793.991760506,-4318491.254875003,5.3583432077239256e-08,7.847445368661944e-15
23310.0,3970280.808652884,3450604.518189569,-4353579.4066792,3970280.8086529328,3450604.518189555,-4353579.40667918,5.448237061500549e-08,7.979097463188787e-15
23320.0,3907872.8676596056,3477983.006812338,-4388122.462432407,3907872.8676596237,3477983.0068123117,-4388122.462432371,4.756360218810444e-08,6.965824234063323e-15
23330.0,3844975.6359312423,3504926.0296664797,-4422116.097122545,3844975.6359312925,3504926.029666469,-4422116.0971225295,5.380151447777098e-08,7.879384153799343e-15
23340.0,3781596.9886044813,3531430.213312865,-4455556.054528701,3781596.9886045423,3531430.213312852,-4455556.0545286825,6.50093844636949e-08,9.520808452392637e-15
23350.0,3717744.861092245,3557492.239257773,-4488438.14775381,3717744.8610922974,3557492.2392577673,-4488438.1477538,5.32729538011368e-08,7.80197494589473e-15
23360.0,3653427.248090228,3583108.8443684783,-4520758.259749001,3653427.2480902965,3583108.8443684755,-4520758.259748995,6.87367167331793e-08,1.0066686818553772e-14
23370.0,3588652.202575919,3608276.8212818247,-4552512.343829089,3588652.202575965,3608276.8212818145,-4552512.343829073,4.937766545195715e-08,7.23149893623358e-15
23380.0,3523427.8348002536,3632993.0188057455,-4583696.424179164,3523427.834800291,3632993.0188057143,-4583696.424179123,6.356404499388378e-08,9.30913439403512e-15
23390.0,3457762.311272165,3657254.3423138214,-4614306.596352403,3457762.311272211,3657254.3423138144,-4614306.596352393,4.77387993833583e-08,6.991482359442744e-15
23400.0,3391663.853736213,3681057.754132874,-4644339.02775909,3391663.8537362707,3681057.7541328655,-4644339.027759077,5.978626700380457e-08,8.755868109237495e-15
23410.0,3325140.7381429975,3704400.273923129,-4673789.95814626,3325140.7381430455,3704400.2739231274,-4673789.958146256,4.812784559169496e-08,7.048459278379294e-15
23420.0,3258201.293613043,3727278.9790514642,-4702655.700068625,3258201.293613107,3727278.979051466,-4702655.700068626,6.382957718617622e-08,9.348022335547196e-15
23430.0,3190853.9013939514,3749691.0049573546,-4730932.639350278,3190853.901393993,3749691.0049573476,-4730932.639350268,4.32589060161024e-08,6.335389289362882e-15
23440.0,3123106.993810957,3771633.5455114665,-4758617.235537129,3123106.993810992,3771633.5455114385,-4758617.235537093,5.789950878310782e-08,8.479547024775253e-15
23450.0,3054969.053211152,3793103.853367012,-4785706.0223402055,3054969.053211216,3793103.8533670017,-4785706.022340191,6.630892466552082e-08,9.711129795070137e-15
23460.0,2986448.6109015592,3814099.2403038675,-4812195.608069813,2986448.6109016123,3814099.240303863,-4812195.608069805,5.3807559704982825e-08,7.880269494443774e-15
23470.0,2917554.2460807995,3834617.077564974,-4838082.676059979,2917554.246080864,3834617.0775649687,-4838082.676059972,6.535535845455898e-08,9.571477323105699e-15
23480.0,2848294.5847650026,3854654.7961855694,-4863363.985083833,2848294.5847650603,3854654.796185576,-4863363.98508384,5.847341251500794e-08,8.563596851528892e-15
23490.0,2778678.298707783,3874209.887314854,-4888036.369759449,2778678.2987078414,3874209.8873148444,-4888036.369759434,6.087530719064549e-08,8.91536112861319e-15
23500.0,2708714.10431443,3893279.9025300425,-4912096.740946078,2708714.104314463,3893279.9025300173,-4912096.740946045,5.280073357756714e-08,7.732816956889872e-15
23510.0,2638410.7615505653,3911862.454142932,-4935542.086130948,2638410.7615506244,3911862.4541429253,-4935542.086130939,6.008474343743371e-08,8.799580828186913e-15
23520.0,2567777.072845436,3929955.215498994,-4958369.469806618,2567777.072845484,3929955.2154989927,-4958369.469806616,4.801959163135575e-08,7.032605179327209e-15
23530.0,2496821.881989662,3947555.921268501,-4980576.033838288,2496821.881989722,3947555.9212685004,-4980576.033838286,6.010098133851648e-08,8.801958914784e-15
23540.0,2425554.073028004,3964662.367730254,-5002158.997821776,2425554.0730280564,3964662.3677302636,-5002158.997821787,5.467506040213429e-08,8.007317428184918e-15
23550.0,2353982.5691470327,3981272.413047518,-5023115.659431664,2353982.569147088,3981272.413047512,-5023115.659431656,5.637002507645811e-08,8.255549804647755e-15
23560.0,2282116.331557846,3997383.9775361237,-5043443.3947595535,2282116.3315578997,3997383.9775360962,-5043443.394759518,6.982124782875069e-08,1.0225519468743919e-14
23570.0,2209964.3583740704,4012995.043924864,-5063139.658642608,2209964.3583741244,4012995.0439248616,-5063139.658642604,5.4195052221242776e-08,7.937018870775847e-15
23580.0,2137535.6834853264,4028103.6576082115,-5082201.9849824,2137535.683485392,4028103.6576082087,-5082201.9849823965,6.582316250140655e-08,9.639988550523598e-15
23590.0,2064839.3754260133,4042707.926890855,-5100627.987053445,2064839.3754260675,4042707.926890858,-5100627.987053447,5.439324497018971e-08,7.96604476011388e-15
23600.0,1991884.5362399279,4056806.023224655,-5118415.3578021545,1991884.5362399963,4056806.023224664,-5118415.357802165,6.977775516737338e-08,1.0219149845319943e-14
23610.0,1918680.3003406376,4070396.181437598,-5135561.870135716,1918680.300340687,4070396.1814375957,-5135561.870135712,4.9555200743006456e-08,7.257499482363411e-15
23620.0,1845235.833367756,4083476.699954739,-5152065.377200846,1845235.8333678064,4083476.699954715,-5152065.377200815,6.354357348127752e-08,9.306136283041409e-15
23630.0,1771560.3310393523,4096045.9410112556,-5167923.812652599,1771560.3310394008,4096045.9410112565,-5167923.8126526,4.844668061897141e-08,7.095153571021116e-15
23640.0,1697663.0180006563,4108102.3308576546,-5183135.190913275,1697663.0180007163,4108102.330857656,-5183135.190913276,6.009376503527399e-08,8.800902066738554e-15
23650.0,1623553.14666898,4119644.3599566156,-5197697.607420772,1623553.1466690516,4119644.3599566184,-5197697.607420775,7.182061163633345e-08,1.0518331960289234e-14
23660.0,1549239.996075305,4130670.5831721,-5211609.238867185,1549239.9960753666,4130670.5831721122,-5211609.2388672,6.461836903531997e-08,9.46354313560492e-15
23670.0,1474732.870702491,4141179.6199503024,-5224868.343427109,1474732.8707025587,4141179.6199502996,-5224868.343427104,6.79709975467762e-08,9.95454507529304e-15
23680.0,1400041.0993202685,4151170.1544924327,-5237473.26097563,1400041.0993203162,4151170.1544924113,-5237473.260975602,5.93096934616981e-08,8.686072564404918e-15
23690.0,1325174.0338172195,4160640.9359194716,-5249422.413296206,1325174.0338172866,4160640.9359194716,-5249422.413296205,6.706169257832576e-08,9.821374787636183e-15
23700.0,1250141.0480299154,4169590.778428934,-5260714.3042784445,1250141.0480299697,4169590.7784289382,-5260714.304278449,5.461007879272152e-08,7.99780068746739e-15
23710.0,1174951.5365691788,4178018.5614431417,-5271347.520105179,1174951.536569245,4178018.561443148,-5271347.520105187,6.686091831251073e-08,9.791970827842313e-15
23720.0,1099614.913643857,4185923.2297496297,-5281320.7294296175,1099614.9136439124,4185923.229749645,-5281320.729429636,6.044635076889381e-08,8.852539245901746e-15
23730.0,1024140.6118821045,4193303.79363328,-5290632.683542051,1024140.6118821673,4193303.79363328,-5290632.683542051,6.274785846471786e-08,9.189601565510162e-15
23740.0,948538.0811503371,4200159.329000162,-5299282.21652611,948538.0811503817,4200159.329000143,-5299282.2165260855,5.404893973124819e-08,7.915620282845553e-15
23750.0,872816.7873700518,4206488.977493252,-5307268.24540475,872816.7873701131,4206488.977493255,-5307268.245404755,6.152414838654833e-08,9.010385759182676e-15
23760.0,796986.2113326687,4212291.946600044,-5314589.770276045,796986.211332741,4212291.946600049,-5314589.770276051,7.265892368464333e-08,1.0641105133749267e-14
23770.0,721055.8475124255,4217567.509751585,-5321245.874438116,721055.847512485,4217567.509751594,-5321245.8744381275,6.11065122107884e-08,8.949221758554113e-15
23780.0,645035.2028776351,4222315.006413543,-5327235.724504047,645035.2028777067,4222315.006413559,-5327235.724504068,7.633303916325325e-08,1.1179189750184164e-14
23790.0,568933.7957003515,4226533.84216893,-5332558.570506246,568933.7957004078,4226533.842168932,-5332558.570506249,5.644498652728959e-08,8.2665281214026e-15
23800.0,492761.15436461044,4230223.488792446,-5337213.745990248,492761.15436467505,4230223.488792428,-5337213.745990225,7.115871667396909e-08,1.0421395568654977e-14
23810.0,416526.8161734167,4233383.484316632,-5341200.668098179,416526.81617347145,4233383.484316639,-5341200.668098187,5.5793219575583136e-08,8.171075005610335e-15
23820.0,340240.32615463296,4236013.433089856,-5344518.8376419125,340240.3261546988,4236013.4330898635,-5344518.837641923,6.704049499294353e-08,9.818270341228293e-15
23830.0,263911.23586585256,4238113.005825649,-5347167.839165324,263911.2358659051,4238113.00582566,-5347167.839165338,5.5522694776716734e-08,8.131455882727124e-15
23840.0,187549.10219849844,4239681.9396440415,-5349147.340996435,187549.10219856224,4239681.93964406,-5349147.340996459,7.07330145345977e-08,1.0359050284813808e-14
23850.0,111163.48618123762,4240720.038104488,-5350457.09528896,111163.48618128784,4240720.038104493,-5350457.095288967,5.094741902191751e-08,7.461393791881667e-15
23860.0,34763.95178287674,4241227.171230391,-5351096.938053246,34763.95178293743,4241227.171230375,-5351096.938053226,6.569855369523885e-08,9.621739237985245e-15
23870.0,-41639.935285108164,4241203.275525381,-5351066.789176813,-41639.935285035805,4241203.27552539,-5351066.789176824,7.367204009308872e-08,1.0789478900773186e-14
23880.0,-118038.60876625554,4240648.35398142,-5350366.652434576,-118038.60876619648,4240648.353981431,-5350366.652434589,6.133558214079055e-08,8.982769698497636e-15
23890.0,-194422.50305688055,4239562.47607822,-5348996.615488117,-194422.50305681097,4239562.476078234,-5348996.615488134,7.314820941754703e-08,1.0712762414923285e-14
23900.0,-270782.0544037477,4237945.777774651,-5346956.849874837,-270782.054403692,4237945.777774673,-5346956.849874865,6.620606494959883e-08,9.696065698388716e-15
23910.0,-347107.702101516,4235798.461491733,-5344247.610986503,-347107.702101448,4235798.461491741,-5344247.610986513,6.926310542282854e-08,1.0143777932813671e-14
23920.0,-423389.8896897951,4233120.796087213,-5340869.238037171,-423389.88968973863,4233120.7960872,-5340869.238037155,6.007132130401878e-08,8.797615118738652e-15
23930.0,-499619.06614967645,4229913.116821916,-5336822.154020729,-499619.0661496107,4229913.116821927,-5336822.1540207425,6.816422788174003e-08,9.982844205050372e-15
23940.0,-575785.6870995932,4226175.825317914,-5332106.865658121,-575785.6870995411,4226175.825317927,-5332106.865658137,5.604209893692428e-08,8.207524092871054e-15
23950.0,-651880.2159903231,4221909.38950804,-5326723.963333652,-651880.2159902611,4221909.389508056,-5326723.963333674,6.774941660076888e-08,9.922093918263339e-15
23960.0,-727893.125299033,4217114.343577404,-5320674.121021195,-727893.1252989861,4217114.343577428,-5320674.121021226,6.108965420134175e-08,8.946752855331073e-15
23970.0,-803814.897722191,4211791.287896523,-5313958.096199825,-803814.8977221302,4211791.2878965335,-5313958.096199839,6.318982490036065e-08,9.25432880159854e-15
23980.0,-879636.0273671779,4205940.888946076,-5306576.729758885,-879636.0273671022,4205940.888946067,-5306576.729758874,7.705568757404115e-08,1.1285023656385505e-14
23990.0,-955347.0209424903,4199563.879233466,-5298530.945892707,-955347.0209424316,4199563.87923348,-5298530.945892725,6.285564983784018e-08,9.20538791735435e-15
24000.0,-1030938.398946387,4192661.057201258,-5289821.7519850945,-1030938.398946318,4192661.0572012747,-5289821.751985117,7.447387586324485e-08,1.0906910020001772e-14
24010.0,-1106400.696853748,4185233.287126996,-5280450.238482927,-1106400.696853693,4185233.287127015,-5280450.238482952,6.337272037178777e-08,9.281114361324e-15
24020.0,-1181724.4663011122,4177281.499015108,-5270417.578759768,-1181724.4663010489,4177281.4990151366,-5270417.578759804,7.833773762818564e-08,1.1472783517405352e-14
24030.0,-1256900.276269678,4168806.688480469,-5259725.028968964,-1256900.2762696235,4168806.6884804815,-5259725.028968981,5.837320093748024e-08,8.54892058221448e-15
24040.0,-1331918.7142661067,4159809.9166236697,-5248373.927886276,-1331918.7142660355,4159809.9166236636,-5248373.927886269,7.179947416056803e-08,1.0515236317104948e-14
24050.0,-1406770.3875010295,4150292.3098981734,-5236365.696742264,-1406770.387500978,4150292.309898189,-5236365.696742284,5.747711048471345e-08,8.417685597801193e-15
24060.0,-1481445.9240651282,4140255.05996942,-5223701.839044529,-1481445.9240650665,4140255.059969439,-5223701.839044554,6.930887645549378e-08,1.0150481230164799e-14
24070.0,-1555935.9741024994,4129699.4235654245,-5210383.940389212,-1555935.9741024284,4129699.423565448,-5210383.940389242,8.045604303416916e-08,1.17830153428628e-14
24080.0,-1630231.2109813476,4118626.722319529,-5196413.668262594,-1630231.2109812927,4118626.7223195587,-5196413.6682626335,7.373934319919932e-08,1.0799335631256274e-14
24090.0,-1704322.3324617452,4107038.342604939,-5181792.77183234,-1704322.3324616738,4107038.342604956,-5181792.771832364,7.712460157951287e-08,1.1295116307641876e-14
24100.0,-1778200.061860304,4094935.735361068,-5166523.081728391,-1778200.0618602375,4094935.7353610643,-5166523.081728388,6.679764681968105e-08,9.782704538541194e-15
24110.0,-1851855.1492116791,4082320.415911881,-5150606.509813775,-1851855.1492116111,4082320.4159119013,-5150606.509813802,7.596989538346645e-08,1.1126006315260876e-14
24120.0,-1925278.3724267827,4069193.963776307,-5134045.048945413,-1925278.3724267287,4069193.9637763277,-5134045.048945439,6.338469507982416e-08,9.282868091226663e-15
24130.0,-1998460.5384473687,4055558.0224702833,-5116840.772724346,-1998460.5384473056,4055558.022470309,-5116840.77272438,7.590314693253566e-08,1.1116230815599579e-14
24140.0,-2071392.484397104,4041414.2993010706,-5098995.835236244,-2071392.4843970581,4041414.2993011014,-5098995.835236284,6.820666310419698e-08,9.989058963549938e-15
24150.0,-2144065.0787288286,4026764.5651535075,-5080512.470781711,-2144065.078728765,4026764.5651535266,-5080512.470781736,7.118071081732226e-08,1.0424616673233454e-14
24160.0,-2216469.2223678445,4011610.6542682075,-5061392.993596447,-2216469.2223677835,4011610.6542682047,-5061392.993596445,6.109398005530985e-08,8.947386388894928e-15
24170.0,-2288595.849851186,3995954.4640119122,-5041639.797561504,-2288595.849851126,3995954.464011934,-5041639.797561533,7.014967441462011e-08,1.0273618472303662e-14
24180.0,-2360435.9304627455,3979797.9546400704,-5021255.355903735,-2360435.9304626766,3979797.9546400975,-5021255.35590377,8.164889661335829e-08,1.1957712127533218e-14
24190.0,-2431980.4693638775,3963143.1490512085,-5000242.220885887,-2431980.469363823,3963143.1490512355,-5000242.220885922,7.035801503122665e-08,1.0304130545597819e-14
24200.0,-2503220.508719663,3945992.13253375,-4978603.023487166,-2503220.5087196026,3945992.1325337873,-4978603.023487214,8.601004745553333e-08,1.2596415018552399e-14
24210.0,-2574147.128820495,3928347.052504938,-4956340.47307384,-2574147.1288204384,3928347.052504959,-4956340.473073868,6.668718370947331e-08,9.766526903234851e-15
24220.0,-2644751.449198842,3910210.118241893,-4933457.357059921,-2644751.4491987624,3910210.1182418973,-4933457.357059928,8.000434954104322e-08,1.1716863551660317e-14
24230.0,-2715024.629741141,3891583.6006050077,-4909956.540558169,-2715024.6297410885,3891583.600605032,-4909956.5405582,6.601395467693354e-08,9.66793060492687e-15
24240.0,-2784957.8717947328,3872469.8317537596,-4885840.966021542,-2784957.8717946718,3872469.831753788,-4885840.96602158,7.691450275435646e-08,1.1264346739726583e-14
24250.0,-2854542.4192693797,3852871.2048545196,-4861113.652874544,-2854542.419269333,3852871.2048545475,-4861113.652874581,6.533212925231302e-08,9.568075340654855e-15
24260.0,-2923769.5597336534,3832790.173781012,-4835777.697135293,-2923769.5597336027,3832790.1737810504,-4835777.697135344,8.159709272537522e-08,1.1950125301436574e-14
24270.0,-2992630.625505796,3812229.252807084,-4809836.2710279,-2992630.625505747,3812229.252807106,-4809836.27102793,6.167331725725191e-08,9.032231962723054e-15
24280.0,-3061116.994738917,3791191.016291836,-4783292.622585196,-3061116.9947388433,3791191.0162918423,-4783292.622585206,7.45698069076463e-08,1.0920959393117962e-14
