time_s,energy_Jkg,dE_rel,h_mag_m2s
75990.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76000.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76010.0,-29188081.741769474,-2.935502155388646e-15,52169899605.720146
76020.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76030.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76040.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76050.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72014
76060.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72014
76070.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76080.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76090.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72014
76100.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76110.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76120.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72012
76130.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76140.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76150.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76160.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76170.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76180.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
76190.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72013
76200.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
76210.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72012
76220.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
76230.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76240.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76250.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76260.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76270.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76280.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76290.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76300.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76310.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76320.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76330.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76340.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76350.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76360.0,-29188081.741769474,-2.935502155388646e-15,52169899605.720146
76370.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76380.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76390.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72014
76400.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
76410.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
76420.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
76430.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72014
76440.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
76450.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72014
76460.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
76470.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76480.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76490.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72014
76500.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72015
76510.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72015
76520.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72015
76530.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.720146
76540.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72015
76550.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72015
76560.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76570.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76580.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
76590.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76600.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76610.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76620.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76630.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
76640.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76650.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76660.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76670.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76680.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
76690.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72015
76700.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76710.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
76720.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
76730.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
76740.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72014
76750.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
76760.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
76770.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72014
76780.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
76790.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76800.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.720146
76810.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76820.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76830.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76840.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76850.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76860.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
76870.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.720146
76880.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76890.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
76900.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76910.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
76920.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72013
76930.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72013
76940.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76950.0,-29188081.74176948,-3.190763212378963e-15,52169899605.720146
76960.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72013
76970.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
76980.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72013
76990.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72013
77000.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72013
77010.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72013
77020.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
77030.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72013
77040.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
77050.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
77060.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
77070.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
77080.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.720146
77090.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.720146
77100.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.720146
77110.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
77120.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72015
77130.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.720146
77140.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77150.0,-29188081.741769467,-2.680241098398329e-15,52169899605.720146
77160.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72015
77170.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72015
77180.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77190.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77200.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77210.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72014
77220.0,-29188081.741769467,-2.680241098398329e-15,52169899605.720146
77230.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77240.0,-29188081.741769467,-2.680241098398329e-15,52169899605.720146
77250.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72014
77260.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77270.0,-29188081.741769474,-2.935502155388646e-15,52169899605.720146
77280.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.720146
77290.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
77300.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.720146
77310.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77320.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72015
77330.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77340.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77350.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77360.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77370.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72015
77380.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77390.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72015
77400.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72016
77410.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72016
77420.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72016
77430.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77440.0,-29188081.741769467,-2.680241098398329e-15,52169899605.720146
77450.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77460.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77470.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77480.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72016
77490.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77500.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77510.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72015
77520.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72016
77530.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77540.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72016
77550.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
77560.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
77570.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
77580.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
77590.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
77600.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77610.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72016
77620.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72016
77630.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72015
77640.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77650.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77660.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77670.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72015
77680.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72015
77690.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
77700.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77710.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.720146
77720.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
77730.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
77740.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.720146
77750.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77760.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77770.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77780.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77790.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72015
77800.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72015
77810.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72015
77820.0,-29188081.741769474,-2.935502155388646e-15,52169899605.720146
77830.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72015
77840.0,-29188081.741769474,-2.935502155388646e-15,52169899605.720146
77850.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72015
77860.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77870.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77880.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72016
77890.0,-29188081.741769467,-2.680241098398329e-15,52169899605.72015
77900.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72016
77910.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72016
77920.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72015
77930.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72016
77940.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72016
77950.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72016
77960.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72016
77970.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72016
77980.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
77990.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
78000.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78010.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78020.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78030.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72016
78040.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72016
78050.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72016
78060.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78070.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78080.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72016
78090.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72016
78100.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78110.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78120.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78130.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78140.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72016
78150.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72016
78160.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
78170.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72016
78180.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72016
78190.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72016
78200.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72016
78210.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
78220.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72017
78230.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72017
78240.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72018
78250.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
78260.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
78270.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72017
78280.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72016
78290.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72016
78300.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78310.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72016
78320.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
78330.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
78340.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
78350.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72015
78360.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72015
78370.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
78380.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72015
78390.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72014
78400.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
78410.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78420.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78430.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
78440.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
78450.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
78460.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72015
78470.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72015
78480.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.720146
78490.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
78500.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.720146
78510.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78520.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
78530.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72015
78540.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
78550.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78560.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
78570.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78580.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78590.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
78600.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78610.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.720146
78620.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.720146
78630.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
78640.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
78650.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72015
78660.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.720146
78670.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78680.0,-29188081.74176947,-2.8078716268934876e-15,52169899605.72014
78690.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.720146
78700.0,-29188081.741769463,-2.5526105699031703e-15,52169899605.72014
78710.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
78720.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72014
78730.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
78740.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
78750.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
78760.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
78770.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
78780.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
78790.0,-29188081.741769474,-2.935502155388646e-15,52169899605.720146
78800.0,-29188081.741769474,-2.935502155388646e-15,52169899605.72014
78810.0,-29188081.74176948,-3.190763212378963e-15,52169899605.720146
78820.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
78830.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
78840.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
78850.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72014
78860.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72013
78870.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
78880.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72013
78890.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72013
78900.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72013
78910.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
78920.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
78930.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
78940.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
78950.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72013
78960.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72013
78970.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72013
78980.0,-29188081.741769478,-3.0631326838838045e-15,52169899605.72013
78990.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
79000.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
79010.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72013
79020.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
79030.0,-29188081.7417695,-3.8289158548547556e-15,52169899605.72013
79040.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72012
79050.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72012
79060.0,-29188081.7417695,-3.8289158548547556e-15,52169899605.72012
79070.0,-29188081.7417695,-3.8289158548547556e-15,52169899605.72012
79080.0,-29188081.7417695,-3.8289158548547556e-15,52169899605.720116
79090.0,-29188081.741769508,-4.084176911845073e-15,52169899605.720116
79100.0,-29188081.7417695,-3.8289158548547556e-15,52169899605.72012
79110.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72012
79120.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
79130.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
79140.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
79150.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
79160.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
79170.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
79180.0,-29188081.741769504,-3.956546383349914e-15,52169899605.720116
79190.0,-29188081.741769504,-3.956546383349914e-15,52169899605.72012
79200.0,-29188081.741769504,-3.956546383349914e-15,52169899605.720116
79210.0,-29188081.741769504,-3.956546383349914e-15,52169899605.72011
79220.0,-29188081.741769504,-3.956546383349914e-15,52169899605.72011
79230.0,-29188081.741769504,-3.956546383349914e-15,52169899605.72011
79240.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79250.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79260.0,-29188081.74176952,-4.467068497330548e-15,52169899605.72011
79270.0,-29188081.74176952,-4.467068497330548e-15,52169899605.72011
79280.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79290.0,-29188081.741769515,-4.3394379688353894e-15,52169899605.72011
79300.0,-29188081.741769515,-4.3394379688353894e-15,52169899605.72011
79310.0,-29188081.741769508,-4.084176911845073e-15,52169899605.72011
79320.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79330.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79340.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79350.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79360.0,-29188081.741769515,-4.3394379688353894e-15,52169899605.7201
79370.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79380.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72009
79390.0,-29188081.74176953,-4.849960082816024e-15,52169899605.72009
79400.0,-29188081.74176953,-4.849960082816024e-15,52169899605.72009
79410.0,-29188081.741769526,-4.722329554320865e-15,52169899605.72009
79420.0,-29188081.741769526,-4.722329554320865e-15,52169899605.7201
79430.0,-29188081.741769526,-4.722329554320865e-15,52169899605.7201
79440.0,-29188081.741769526,-4.722329554320865e-15,52169899605.72009
79450.0,-29188081.741769534,-4.977590611311183e-15,52169899605.7201
79460.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.7201
79470.0,-29188081.74176952,-4.467068497330548e-15,52169899605.72009
79480.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.7201
79490.0,-29188081.74176952,-4.467068497330548e-15,52169899605.72009
79500.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79510.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79520.0,-29188081.741769526,-4.722329554320865e-15,52169899605.7201
79530.0,-29188081.74176952,-4.467068497330548e-15,52169899605.7201
79540.0,-29188081.74176952,-4.467068497330548e-15,52169899605.7201
79550.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79560.0,-29188081.74176952,-4.467068497330548e-15,52169899605.72011
79570.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79580.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79590.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.720116
79600.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79610.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.720116
79620.0,-29188081.741769504,-3.956546383349914e-15,52169899605.720116
79630.0,-29188081.741769508,-4.084176911845073e-15,52169899605.720116
79640.0,-29188081.7417695,-3.8289158548547556e-15,52169899605.72011
79650.0,-29188081.741769508,-4.084176911845073e-15,52169899605.72011
79660.0,-29188081.741769515,-4.3394379688353894e-15,52169899605.72011
79670.0,-29188081.741769508,-4.084176911845073e-15,52169899605.72011
79680.0,-29188081.741769515,-4.3394379688353894e-15,52169899605.720116
79690.0,-29188081.741769515,-4.3394379688353894e-15,52169899605.72011
79700.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79710.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79720.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79730.0,-29188081.741769522,-4.594699025825707e-15,52169899605.72011
79740.0,-29188081.741769515,-4.3394379688353894e-15,52169899605.7201
79750.0,-29188081.74176952,-4.467068497330548e-15,52169899605.7201
79760.0,-29188081.74176952,-4.467068497330548e-15,52169899605.72009
79770.0,-29188081.74176952,-4.467068497330548e-15,52169899605.72011
79780.0,-29188081.74176952,-4.467068497330548e-15,52169899605.72011
79790.0,-29188081.741769504,-3.956546383349914e-15,52169899605.72011
79800.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.7201
79810.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79820.0,-29188081.741769496,-3.701285326359597e-15,52169899605.720116
79830.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79840.0,-29188081.74176951,-4.2118074403402315e-15,52169899605.72011
79850.0,-29188081.741769504,-3.956546383349914e-15,52169899605.720116
79860.0,-29188081.741769504,-3.956546383349914e-15,52169899605.720116
79870.0,-29188081.741769504,-3.956546383349914e-15,52169899605.720116
79880.0,-29188081.741769504,-3.956546383349914e-15,52169899605.72012
79890.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
79900.0,-29188081.741769496,-3.701285326359597e-15,52169899605.72012
79910.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72012
79920.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72013
79930.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72013
79940.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72014
79950.0,-29188081.74176949,-3.44602426936928e-15,52169899605.72013
79960.0,-29188081.74176948,-3.190763212378963e-15,52169899605.72013
79970.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
79980.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
79990.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
80000.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72013
80010.0,-29188081.741769493,-3.573654797864438e-15,52169899605.72012
80020.0,-29188081.741769485,-3.3183937408741214e-15,52169899605.72014
